IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_co,AQ_nh3,AQ_nox,AQ_no2,AQ_so2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LI_pigs_v2,LI_bovine_v2,LA_hvi,LA_lvi,LA_land_use,LA_soil_use
STA.IT1509A,45.4097,8.7861,2020-10-06,124.0,7.0,,,,,25.33,11.46,13.81,1.214,1.85,S,0.0002837,1.0,99810.0,7516000.0,60.44,79.86,94.85,1.809,4.492,S,859.2,29.72,2.283,1.112,0.4819,4.352,1.645,6.474,0.5846,0.0,1.287,61.49,10.16,2.615,1.739,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-07,124.0,14.0,,,,,24.79,9.417,15.58,2.205,3.659,S,1.388e-17,0.0,99810.0,12420000.0,36.87,62.72,93.11,3.384,7.027,S,1691.0,32.18,2.257,1.107,0.485,4.331,1.643,6.499,0.5928,0.0,1.287,61.47,10.16,2.611,1.723,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-08,124.0,13.0,,,,,33.25,10.0,14.66,1.384,2.963,S,2.935e-06,0.0,100700.0,12520000.0,42.28,64.12,87.52,2.24,6.697,S,775.1,18.86,2.231,1.103,0.4879,4.311,1.642,6.523,0.6011,0.0,1.287,61.46,10.16,2.606,1.708,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-09,124.0,25.0,,,,,35.17,8.042,13.92,0.8924,1.697,S,1.388e-17,0.0,100700.0,9015000.0,57.5,79.66,94.11,1.306,2.579,S,779.5,19.26,2.205,1.101,0.4906,4.292,1.64,6.547,0.6093,0.0,1.287,61.44,10.16,2.602,1.692,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-10,124.0,16.0,,,,,21.58,8.542,14.48,1.118,2.087,SW,0.0004773,0.0,100300.0,11140000.0,59.58,81.05,98.2,1.717,4.383,S,1068.0,16.0,2.178,1.1,0.4931,4.274,1.639,6.571,0.6176,0.0,1.287,61.42,10.16,2.598,1.677,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-11,124.0,9.0,,,,,13.33,7.708,12.64,1.929,3.73,SE,0.001564,0.0,99750.0,7305000.0,58.92,79.49,91.54,3.103,5.251,SE,1413.0,46.06,2.151,1.101,0.4953,4.257,1.638,6.596,0.6259,0.0,1.287,61.41,10.16,2.593,1.662,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-12,124.0,5.0,,,,,22.62,17.33,11.58,1.894,3.358,S,2.935e-06,0.0,99780.0,11770000.0,31.52,59.93,98.23,3.752,6.959,S,1762.0,76.53,2.124,1.103,0.4974,4.242,1.637,6.62,0.6342,0.0,1.287,61.39,10.17,2.589,1.646,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-13,124.0,8.0,,,,,30.56,9.818,10.45,1.315,2.595,S,1.388e-17,0.0,99480.0,11760000.0,36.33,58.3,81.95,2.305,5.68,S,968.5,19.37,2.097,1.106,0.4992,4.227,1.636,6.644,0.6425,0.0,1.287,61.37,10.17,2.585,1.631,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-14,124.0,17.0,,,,,,9.792,10.46,1.56,2.417,SE,0.0013,0.0,99390.0,10000000.0,52.46,74.04,93.03,2.508,5.647,E,884.1,20.48,2.07,1.111,0.5008,4.214,1.636,6.669,0.6508,0.0,1.287,61.36,10.17,2.581,1.615,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-15,124.0,20.0,,,,,,8.375,10.09,1.198,1.852,S,0.01233,1.0,99230.0,1908000.0,76.29,88.35,95.27,2.743,4.236,S,637.8,48.55,2.043,1.117,0.5022,4.202,1.635,6.694,0.6591,0.0,1.287,61.34,10.17,2.576,1.6,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-16,124.0,20.0,,,,,21.38,7.833,11.45,0.8427,1.843,NW,0.0001168,0.0,99760.0,8779000.0,57.57,81.69,96.18,1.738,3.332,NW,870.5,20.3,2.015,1.124,0.5034,4.191,1.635,6.719,0.6675,0.0,1.287,61.32,10.17,2.575,1.595,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-17,124.0,16.0,,,,,24.83,7.792,10.58,0.858,1.699,SE,2.935e-06,0.0,100000.0,10310000.0,57.66,82.59,97.96,1.229,2.522,NW,791.1,16.91,1.988,1.132,0.5043,4.182,1.634,6.744,0.6759,0.0,1.287,61.31,10.17,2.573,1.589,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-18,124.0,22.0,,,,,26.5,8.417,11.24,1.066,1.573,SE,0.0001368,1.0,100500.0,6308000.0,69.16,85.84,97.92,1.328,2.354,SE,788.0,18.16,1.961,1.142,0.505,4.174,1.634,6.77,0.6842,0.0,1.287,61.29,10.17,2.571,1.584,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-19,124.0,39.0,,,,,33.5,8.208,11.67,1.463,1.92,SE,0.0002108,0.0,100900.0,5183000.0,65.9,82.11,97.38,2.888,4.216,SE,715.6,54.44,1.934,1.153,0.5055,4.167,1.633,6.796,0.6926,0.0,1.287,61.28,10.18,2.57,1.579,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-20,124.0,42.0,,,,,34.04,9.25,12.25,1.274,1.929,S,6.481e-05,0.0,101000.0,5018000.0,63.58,77.07,88.2,2.993,4.177,SE,427.9,66.93,1.908,1.165,0.5057,4.162,1.633,6.823,0.701,0.0,1.287,61.26,10.18,2.568,1.574,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-21,124.0,37.0,,,,,29.79,8.292,12.91,1.12,1.664,S,0.000242,1.0,100900.0,3051000.0,71.12,81.0,89.35,2.47,4.043,S,299.1,47.48,1.882,1.178,0.5057,4.158,1.632,6.85,0.7094,0.0,1.287,61.24,10.18,2.567,1.569,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-22,124.0,47.0,,,,,21.79,7.815,13.52,0.952,1.433,SW,0.0008533,1.0,100800.0,2252000.0,77.54,87.94,97.49,1.857,3.321,SW,229.9,20.3,1.856,1.192,0.5054,4.156,1.632,6.878,0.7178,0.0,1.287,61.23,10.18,2.565,1.564,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-23,124.0,36.0,,,,,29.38,8.0,13.22,1.032,2.116,SE,0.008425,1.0,100400.0,1871000.0,88.63,95.18,98.25,1.925,3.437,SE,264.7,36.73,1.83,1.207,0.5049,4.155,1.632,6.906,0.7263,0.0,1.287,61.21,10.18,2.563,1.558,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-24,124.0,46.0,,,,,24.21,7.083,13.7,1.18,2.039,W,0.0003322,0.0,100200.0,7473000.0,65.18,87.85,99.6,1.907,3.275,W,611.9,20.46,1.805,1.224,0.5041,4.156,1.631,6.935,0.7347,0.0,1.287,61.2,10.18,2.562,1.553,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-25,124.0,45.0,,,,,21.42,8.25,12.55,1.377,2.74,SE,0.002293,1.0,99950.0,3563000.0,76.41,89.46,99.68,2.681,5.15,S,435.0,47.94,1.78,1.241,0.5031,4.159,1.631,6.965,0.7431,0.0,1.287,61.18,10.19,2.56,1.548,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-26,124.0,17.0,,,,,20.96,10.03,12.99,2.67,5.396,E,0.02747,1.0,99030.0,1797000.0,82.78,92.11,98.41,4.917,6.883,S,712.2,121.8,1.756,1.26,0.5018,4.163,1.63,6.995,0.7516,0.0,1.287,61.16,10.19,2.558,1.543,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-27,124.0,11.0,,,,,23.87,7.703,11.66,1.341,2.244,SW,0.001057,0.0,99470.0,8231000.0,44.95,76.22,96.72,2.796,5.823,W,1017.0,17.74,1.732,1.279,0.5003,4.169,1.63,7.026,0.76,0.0,1.287,61.15,10.19,2.557,1.538,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-28,124.0,24.0,,,,,32.75,9.458,10.94,0.9283,1.92,S,5.636e-05,0.0,100300.0,8808000.0,54.82,79.23,97.02,1.945,4.899,W,743.4,16.69,1.709,1.3,0.4985,4.177,1.629,7.058,0.7685,0.0,1.287,61.13,10.19,2.555,1.533,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-29,124.0,28.0,,,,,34.38,9.875,11.61,0.8975,1.487,SW,5.442e-06,0.0,100400.0,8219000.0,57.8,81.02,98.81,1.565,3.339,SW,452.0,12.81,1.687,1.321,0.4964,4.186,1.629,7.091,0.777,0.0,1.287,61.12,10.19,2.554,1.527,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-30,124.0,40.0,,,,,27.83,9.253,12.18,0.8861,1.54,NW,6.882e-06,0.0,100800.0,8381000.0,60.06,81.83,95.78,1.374,3.135,N,467.1,13.06,1.666,1.343,0.494,4.198,1.628,7.124,0.7854,0.0,1.287,61.1,10.19,2.552,1.522,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-10-31,124.0,47.0,,,,,33.04,9.999,11.5,1.035,1.669,NW,4.798e-05,1.0,100800.0,6827000.0,75.23,92.14,99.68,1.408,3.379,NW,347.3,11.67,1.645,1.366,0.4914,4.211,1.627,7.159,0.7939,0.0,1.287,61.09,10.19,2.55,1.517,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-01,124.0,36.0,,,,,26.92,11.62,11.34,0.8416,1.571,SW,0.0001904,1.0,100700.0,4125000.0,79.8,93.62,99.6,1.584,3.129,NW,377.1,14.6,1.625,1.391,0.4885,4.226,1.626,7.194,0.8024,0.0,1.287,61.07,10.2,2.549,1.512,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-02,124.0,28.0,,,,,24.62,8.375,12.35,0.9835,1.496,S,4.189e-05,1.0,100800.0,5783000.0,71.89,91.15,99.76,1.24,2.164,SE,431.3,20.27,1.605,1.418,0.4852,4.246,1.625,7.23,0.8112,0.0,1.287,61.06,10.2,2.547,1.507,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-03,124.0,36.0,,,,,27.67,,13.27,0.8003,1.791,SE,3.984e-05,0.0,100800.0,5220000.0,68.86,86.54,99.67,1.192,2.285,SE,586.0,13.21,1.587,1.451,0.4813,4.273,1.624,7.265,0.8204,0.0,1.287,61.04,10.2,2.545,1.501,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-04,124.0,,,,,,23.46,8.333,13.89,1.097,1.767,S,0.00131,1.0,100800.0,4167000.0,67.14,86.28,96.46,1.795,3.302,SE,279.7,18.26,1.568,1.49,0.4768,4.307,1.622,7.299,0.8302,0.0,1.287,61.03,10.2,2.544,1.496,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-05,124.0,37.0,,,,,23.92,8.52,14.08,1.299,2.152,S,9.739e-05,0.0,101500.0,6011000.0,68.52,86.97,96.56,2.08,3.967,SE,733.8,18.42,1.55,1.533,0.4718,4.346,1.619,7.334,0.8405,0.0,1.287,61.02,10.2,2.542,1.491,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-06,124.0,33.0,,,,,28.21,5.628,13.02,1.482,1.95,SE,1.335e-05,0.0,101700.0,6132000.0,64.05,83.99,99.02,2.491,4.494,SE,668.9,17.18,1.533,1.58,0.4664,4.391,1.616,7.367,0.8512,0.0,1.287,61.0,10.2,2.541,1.486,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-07,124.0,39.0,,,,,24.87,7.984,11.19,1.091,1.6,SW,2.352e-06,0.0,101500.0,7675000.0,62.71,85.77,99.55,1.721,4.306,S,462.6,14.94,1.516,1.632,0.4606,4.44,1.613,7.401,0.8624,0.0,1.287,60.99,10.2,2.539,1.481,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-08,124.0,37.0,,,,,23.42,6.542,11.37,0.8288,1.651,W,1.56e-07,0.0,101100.0,6976000.0,57.42,82.81,99.19,1.4,2.496,SW,496.2,14.32,1.499,1.686,0.4543,4.493,1.61,7.435,0.874,0.0,1.287,60.97,10.21,2.537,1.476,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-09,124.0,40.0,,,,,32.67,10.17,11.33,0.8144,1.541,NW,2.261e-06,0.0,100900.0,7176000.0,62.75,84.69,99.27,1.177,2.063,NW,524.5,11.65,1.483,1.743,0.4477,4.55,1.607,7.468,0.8861,0.0,1.287,60.96,10.21,2.536,1.47,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-10,124.0,43.0,,,,,37.62,8.083,10.43,1.102,1.669,S,2.97e-06,0.0,101000.0,5568000.0,77.35,92.97,99.76,1.337,3.049,SE,372.0,11.41,1.467,1.802,0.4407,4.609,1.603,7.503,0.8985,0.0,1.287,60.95,10.21,2.534,1.465,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-11,124.0,59.0,,,,,29.5,8.259,10.48,1.399,1.79,SE,0.0003553,1.0,101100.0,3397000.0,78.89,92.34,99.64,2.114,3.641,SE,392.8,33.44,1.452,1.863,0.4335,4.671,1.6,7.537,0.9113,0.0,1.287,60.93,10.21,2.532,1.46,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-12,124.0,56.0,,,,,31.62,8.0,10.44,0.7505,1.674,SE,6.298e-05,1.0,101000.0,4611000.0,68.58,87.84,98.84,1.6,2.848,SE,807.7,16.63,1.437,1.925,0.426,4.734,1.596,7.572,0.9245,0.0,1.287,60.92,10.21,2.531,1.455,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-13,124.0,73.0,,,,,27.29,4.977,9.847,0.9251,1.677,SE,5.932e-05,0.0,101000.0,3203000.0,72.98,89.95,99.66,1.889,3.709,SE,393.8,21.63,1.422,1.987,0.4182,4.799,1.593,7.608,0.938,0.0,1.287,60.91,10.21,2.529,1.45,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-14,124.0,73.0,,,,,35.25,8.333,10.08,0.8218,1.419,S,8.009e-05,0.0,101000.0,3510000.0,71.71,89.05,99.53,1.747,3.005,S,477.4,28.28,1.408,2.05,0.4103,4.864,1.59,7.645,0.9518,0.0,1.287,60.89,10.21,2.528,1.445,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-15,124.0,88.0,,,,,24.08,8.5,10.25,0.7129,1.399,SE,0.0006757,0.0,100700.0,4360000.0,70.21,86.45,99.58,1.876,3.228,S,559.3,30.8,1.393,2.112,0.4023,4.928,1.586,7.683,0.966,0.0,1.287,60.88,10.22,2.526,1.439,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-16,124.0,68.0,,,,,24.58,6.875,10.6,1.191,1.832,NW,0.002465,0.0,100300.0,5594000.0,69.22,86.98,97.17,2.151,4.56,W,620.9,18.28,1.38,2.173,0.3941,4.992,1.583,7.722,0.9804,0.0,1.287,60.87,10.22,2.525,1.436,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-17,124.0,59.0,,,,,31.71,7.333,8.959,1.488,2.243,S,2.486e-05,0.0,101200.0,6667000.0,63.37,86.58,97.87,2.68,4.987,SE,492.0,18.72,1.366,2.233,0.3858,5.054,1.581,7.762,0.9951,0.0,1.287,60.86,10.22,2.524,1.433,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-18,124.0,29.0,,,,,27.21,6.944,7.348,0.9405,1.542,W,1.51e-06,0.0,101400.0,6577000.0,59.3,86.09,99.37,1.696,3.843,SW,310.5,17.41,1.353,2.291,0.3775,5.114,1.578,7.804,1.01,0.0,1.287,60.84,10.22,2.523,1.43,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-19,124.0,18.0,,,,,30.79,6.88,7.002,0.8568,3.608,SW,2.257e-05,0.0,100800.0,6236000.0,56.99,84.6,99.37,1.747,6.004,SW,284.8,18.53,1.341,2.347,0.3692,5.172,1.576,7.847,1.025,0.0,1.287,60.83,10.22,2.522,1.427,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-20,124.0,23.0,,,,,40.08,8.333,9.336,2.771,6.071,S,2.357e-06,0.0,100900.0,6921000.0,34.66,54.95,76.02,5.543,9.138,S,1107.0,52.36,1.328,2.4,0.3609,5.226,1.574,7.892,1.041,0.0,1.287,60.82,10.22,2.521,1.424,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-21,124.0,16.0,,,,,33.17,6.667,6.215,1.934,3.148,S,4.805e-06,0.0,101800.0,4733000.0,41.29,64.67,84.63,3.87,6.445,SE,882.8,55.48,1.316,2.449,0.3527,5.276,1.573,7.939,1.056,0.0,1.287,60.81,10.22,2.52,1.421,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-22,124.0,28.0,,,,,29.46,8.375,3.683,1.339,2.411,S,0.0,0.0,101600.0,6702000.0,39.92,62.93,84.02,2.333,5.05,SE,438.5,17.23,1.304,2.494,0.3446,5.322,1.573,7.988,1.072,0.0,1.287,60.8,10.22,2.519,1.419,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-23,124.0,43.0,,,,,39.47,7.723,2.883,1.169,2.219,SW,1.56e-07,0.0,101300.0,6520000.0,41.17,69.24,88.06,2.039,5.105,E,317.5,13.47,1.292,2.535,0.3366,5.363,1.573,8.039,1.088,0.0,1.287,60.79,10.23,2.518,1.415,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-24,124.0,56.0,,,,,46.54,8.833,3.962,1.121,2.016,S,5.602e-05,0.0,101300.0,6333000.0,57.09,83.16,97.74,1.8,4.034,SE,335.3,14.08,1.28,2.57,0.3288,5.398,1.573,8.092,1.104,0.0,1.287,60.78,10.23,2.517,1.412,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-25,124.0,63.0,,,,,47.92,9.333,4.102,0.7306,1.034,S,2.74e-06,0.0,101000.0,6033000.0,61.25,85.59,98.97,1.144,3.064,SE,300.9,12.86,1.269,2.6,0.3212,5.427,1.574,8.148,1.12,0.0,1.287,60.76,10.23,2.516,1.41,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-26,124.0,73.0,,,,,43.29,8.268,3.336,0.8667,1.29,S,1.927e-06,0.0,101000.0,5445000.0,69.25,90.13,98.9,1.346,3.91,S,267.1,11.65,1.258,2.625,0.3138,5.449,1.576,8.206,1.136,0.0,1.287,60.75,10.23,2.515,1.407,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-27,124.0,75.0,,,,,38.08,8.125,4.091,0.5933,1.253,SW,1.38e-05,0.0,100800.0,3652000.0,69.14,88.07,99.06,1.354,3.516,SE,194.3,18.5,1.247,2.642,0.3067,5.463,1.579,8.267,1.153,0.0,1.287,60.74,10.23,2.514,1.404,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-28,124.0,94.0,,,,,46.21,8.125,5.942,0.7464,1.643,N,0.000193,0.0,100400.0,3175000.0,72.6,86.91,97.21,1.948,4.308,SE,404.4,22.15,1.236,2.653,0.2999,5.47,1.583,8.331,1.169,0.0,1.287,60.73,10.23,2.513,1.401,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-29,124.0,73.0,,,,,42.96,7.167,6.404,1.252,1.953,SW,2.563e-06,0.0,100300.0,4196000.0,65.45,86.69,97.22,2.603,4.575,S,331.8,23.17,1.226,2.656,0.2935,5.467,1.587,8.398,1.185,0.0,1.287,60.72,10.23,2.512,1.398,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-11-30,124.0,50.0,,,,,43.92,6.625,4.752,1.775,2.198,SE,1.203e-05,1.0,100800.0,4261000.0,61.3,86.23,98.86,2.701,3.568,SE,415.0,32.52,1.215,2.651,0.2874,5.455,1.592,8.468,1.202,0.0,1.287,60.71,10.23,2.511,1.395,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-01,124.0,37.0,,,,,42.67,8.0,3.988,1.854,3.313,SE,0.002644,1.0,100200.0,3589000.0,69.77,89.57,99.22,3.129,5.166,E,629.3,17.56,1.205,2.637,0.2818,5.434,1.599,8.541,1.218,0.0,1.287,60.7,10.23,2.51,1.392,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-02,124.0,18.0,,,,,30.38,6.958,2.403,1.148,2.278,N,0.009352,1.0,99660.0,885300.0,94.81,97.05,99.07,2.675,5.156,E,330.3,51.07,1.195,2.615,0.2764,5.402,1.606,8.619,1.242,0.0,1.287,60.7,10.23,2.509,1.389,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-03,124.0,21.0,,,,,38.08,11.88,2.918,1.762,2.578,E,0.000907,1.0,99200.0,4429000.0,72.83,91.3,98.74,2.716,4.859,E,505.4,18.06,1.186,2.586,0.2713,5.362,1.615,8.704,1.28,0.0,1.287,60.69,10.24,2.508,1.386,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-04,124.0,14.0,,,,,43.05,8.792,1.679,2.485,3.436,SE,0.04685,1.0,98290.0,370800.0,96.09,98.6,99.52,4.04,6.009,SE,515.4,78.65,1.177,2.549,0.2663,5.314,1.624,8.796,1.331,0.0,1.287,60.68,10.24,2.507,1.383,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-05,124.0,18.0,,,,,33.92,8.125,2.434,1.059,2.332,SW,0.01522,1.0,98430.0,536900.0,89.55,96.36,98.84,2.589,5.312,S,390.1,27.72,1.168,2.506,0.2615,5.259,1.634,8.893,1.394,0.0,1.287,60.67,10.24,2.506,1.38,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-06,124.0,29.0,,,,,30.25,7.083,3.817,1.226,1.979,W,0.003192,1.0,98340.0,1175000.0,86.61,94.95,99.36,2.378,4.709,SW,334.1,27.66,1.16,2.456,0.2569,5.196,1.645,8.996,1.469,0.0,1.287,60.66,10.24,2.505,1.377,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-07,124.0,28.0,,,,,31.46,7.458,3.696,1.41,2.213,SE,0.007913,1.0,98730.0,1034000.0,92.89,96.72,99.72,3.107,6.058,SE,417.4,62.7,1.152,2.4,0.2524,5.126,1.657,9.104,1.555,0.0,1.287,60.65,10.24,2.504,1.374,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-08,124.0,19.0,,,,,31.46,9.0,4.862,1.661,3.19,S,0.02294,1.0,98720.0,837400.0,87.54,92.3,96.3,3.766,5.687,S,408.7,42.14,1.145,2.339,0.248,5.051,1.67,9.217,1.652,0.0,1.287,60.65,10.24,2.503,1.371,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-09,124.0,18.0,,,,,32.08,8.375,4.957,1.451,2.262,SW,0.007421,1.0,98770.0,1224000.0,90.85,95.17,98.57,2.879,5.311,S,156.9,30.86,1.137,2.272,0.2438,4.969,1.683,9.334,1.758,0.0,1.287,60.64,10.24,2.502,1.368,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-10,124.0,28.0,,,,,38.46,8.792,4.176,0.8306,1.306,S,0.0005233,0.0,99070.0,2716000.0,74.29,91.21,99.47,1.871,3.488,S,274.2,19.38,1.131,2.201,0.2397,4.882,1.697,9.456,1.873,0.0,1.287,60.63,10.24,2.501,1.365,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-11,124.0,34.0,,,,,32.08,9.083,3.602,0.7614,1.271,S,0.001771,1.0,99060.0,2042000.0,77.1,91.98,99.34,2.4,4.135,S,350.7,43.87,1.124,2.126,0.2357,4.79,1.711,9.582,1.996,0.0,1.287,60.63,10.24,2.5,1.362,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-12,124.0,39.0,,,,,33.5,8.125,3.94,1.271,1.709,NW,0.002111,1.0,98770.0,2487000.0,77.55,90.15,98.03,2.427,5.042,SW,370.5,25.29,1.118,2.046,0.2318,4.694,1.726,9.711,2.126,0.0,1.287,60.62,10.24,2.499,1.359,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-13,124.0,33.0,,,,,28.46,8.333,2.209,0.9665,1.497,SW,1.546e-05,0.0,99640.0,4386000.0,73.41,91.91,98.89,1.314,3.481,SW,205.2,18.62,1.112,1.963,0.228,4.593,1.742,9.843,2.263,0.0,1.287,60.61,10.24,2.498,1.356,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-14,124.0,45.0,,,,,40.21,9.451,2.474,0.9712,1.791,SW,1.688e-06,0.0,100300.0,5046000.0,63.72,86.91,98.49,1.954,3.341,S,258.7,19.13,1.106,1.876,0.2242,4.489,1.757,9.978,2.406,0.0,1.287,60.61,10.24,2.497,1.353,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-15,124.0,51.0,,,,,29.33,8.915,4.198,0.8472,1.289,W,0.0003988,0.0,100500.0,3075000.0,67.53,85.08,97.88,1.293,2.495,W,255.8,15.23,1.1,1.787,0.2206,4.382,1.774,10.12,2.554,0.0,1.287,60.6,10.24,2.496,1.35,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-16,124.0,55.0,,,,,31.92,7.125,5.8,0.9952,1.468,W,0.0009083,0.0,100800.0,2326000.0,75.78,87.23,96.47,1.807,3.005,SW,284.3,22.26,1.095,1.696,0.2169,4.272,1.79,10.25,2.707,0.0,1.287,60.6,10.25,2.496,1.349,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-17,124.0,52.0,,,,,34.17,7.625,7.05,1.106,1.676,W,6.33e-05,0.0,101100.0,3607000.0,70.05,85.34,97.93,2.077,3.787,SW,295.7,17.68,1.089,1.602,0.2134,4.16,1.807,10.4,2.863,0.0,1.287,60.59,10.25,2.496,1.348,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-18,124.0,58.0,,,,,40.79,7.208,4.991,0.9178,1.335,W,2.86e-05,0.0,101300.0,2454000.0,75.77,89.49,99.42,1.456,2.527,S,197.9,26.37,1.084,1.507,0.2099,4.046,1.824,10.54,3.022,0.0,1.287,60.59,10.25,2.496,1.347,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-19,124.0,54.0,,,,,36.96,8.083,6.61,0.5662,0.9637,SW,0.001417,1.0,101100.0,856000.0,83.97,89.83,97.13,1.737,2.715,S,203.1,28.81,1.079,1.411,0.2064,3.931,1.841,10.68,3.183,0.0,1.287,60.58,10.25,2.496,1.347,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-20,124.0,39.0,,,,,35.12,6.542,7.064,0.856,1.498,SE,0.006727,1.0,101000.0,551600.0,93.54,96.31,98.51,1.87,2.636,S,291.8,40.52,1.073,1.314,0.2029,3.815,1.858,10.83,3.346,0.0,1.287,60.58,10.25,2.496,1.346,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-21,124.0,46.0,,,,,30.38,7.083,5.72,0.7708,1.461,W,0.001267,1.0,101100.0,1709000.0,89.66,96.32,99.7,1.503,2.756,SW,226.8,24.12,1.068,1.216,0.1994,3.699,1.875,10.97,3.509,0.0,1.287,60.58,10.25,2.496,1.345,112.0,NA
STA.IT1509A,45.4097,8.7861,2020-12-22,124.0,31.0,,,,,30.13,8.139,5.63,1.106,1.447,SW,2.415e-05,1.0,101000.0,3398000.0,84.27,96.02,99.82,1.796,4.28,SW,241.8,17.45,1.063,1.119,0.196,3.582,1.893,11.12,3.673,0.0,1.287,60.57,10.25,2.496,1.344,112.0,NA
